2737,,,,,,,,,,,,,,
Feature_ID,AvgQuats_0,AvgQuats_1,AvgQuats_2,AvgQuats_3,EulerAngles_0,EulerAngles_1,EulerAngles_2,NumNeighbors,Phases,SurfaceFeatures,Volumes,Radius,Diameter,Avg Diameter
199,-0.72513503,-0.32143149,0.52406287,0.3101919,5.6640739,1.8320358,4.8295856,6,1,1,38000,20.85603094,41.71206188,
200,-0.040263839,0.46411532,-0.36122793,0.80776864,4.7978721,1.8055387,4.1950355,2,1,0,1000,6.203504909,12.40700982,
201,0.2996482,0.48748401,-0.16457726,0.80342054,3.5929163,0.973584,0.6871202,4,1,0,3000,8.947002289,17.89400458,
202,0.58004111,-0.70493406,-0.26269192,0.31243119,2.9584322,2.3006485,4.7230096,14,1,1,226000,37.78678506,75.57357013,
203,-0.92576885,0.15335426,0.32848391,0.10739146,1.3617495,2.3299453,2.266118,12,1,0,78000,26.50545911,53.01091821,
204,-0.17349157,0.51655775,-0.8090508,0.2202397,0.005647569,2.3539472,0.77182704,13,1,0,74000,26.0444008,52.0888016,
205,-0.063124329,0.55631632,-0.72344261,0.40392849,5.8869452,1.1884968,2.5193822,4,1,1,42000,21.56354836,43.12709671,
206,0.29363918,-0.9179821,0.21131006,0.16258213,3.731333,1.9029667,2.210012,1,1,0,1000,6.203504909,12.40700982,
207,-0.013429526,-0.22461389,-0.33287868,0.91572922,0.25573277,2.5833719,5.9337168,10,1,0,166000,34.0936234,68.1872468,
208,0.52328897,-0.71771508,0.45891768,0.021172011,2.955591,2.0450854,4.6733117,1,1,0,1000,6.203504909,12.40700982,
209,0.85277867,-0.48889157,0.10884159,0.14801025,6.0571599,0.99807036,2.3667309,6,1,0,6000,11.27251652,22.54503304,
210,0.849608,-0.11419163,0.37755257,0.35011506,1.0000708,2.0294521,5.764214,16,1,0,85000,27.27575446,54.55150891,
211,0.32930982,-0.23838633,0.85438859,0.32364652,0.18608598,0.95038795,2.8707514,18,1,0,150000,32.96103825,65.92207651,
212,-0.23038594,0.85987604,-0.34454015,0.29803959,5.9193511,1.5373218,3.4495649,5,1,0,14000,14.95132937,29.90265873,
213,0.84291303,0.50661868,-0.14738147,0.10542193,4.632647,2.7771704,3.5502894,5,1,1,23000,17.64194277,35.28388554,
214,-0.81500822,-0.36334345,-0.19175795,0.40862215,0.85813928,2.204972,0.019401649,9,1,1,57000,23.87419566,47.74839132,
215,-0.33754241,-0.55360824,-0.67222488,0.3573468,0.15511486,1.0635062,4.5174313,9,1,0,28000,18.83749459,37.67498919,
216,-0.83740157,0.3290371,-0.43640733,0.006468315,5.5105777,0.87890589,3.2144251,15,1,0,59000,24.15022238,48.30044475,
217,0.48095021,0.7509594,0.16727559,0.42043522,3.5894468,1.941712,5.7601604,10,1,0,15000,15.29915871,30.59831742,
218,0.35088485,-0.14751203,0.86205578,0.3346338,2.0497987,1.2056417,0.005931282,3,1,0,5000,10.60784418,21.21568836,
219,-0.172217,-0.31222805,0.12435187,0.92595434,0.93324804,0.72919667,5.082943,18,1,1,242000,38.65825551,77.31651103,
220,-0.49431968,0.80276984,-0.030409502,0.33209017,5.5553555,0.62714422,4.6071444,1,1,0,2000,7.815926418,15.63185284,
221,0.83421463,-0.15613121,0.37733302,0.37057909,2.2113686,2.6041842,5.008738,24,1,0,354000,43.8838664,87.7677328,
222,0.56870925,-0.79781294,0.076420523,0.18499775,1.7983459,2.738549,3.7013617,7,1,1,18000,16.2577821,32.51556421,
223,-0.30117813,0.37584838,0.45064673,0.75162977,2.9972968,2.6132224,0.19712599,2,1,0,4000,9.847450218,19.69490044,
224,-0.030278431,0.49755201,-0.71257943,0.4937163,5.7380486,1.0436716,2.4748962,14,1,1,130000,31.42569668,62.85139335,
225,-0.006582929,0.20945512,-0.23922336,0.9480809,4.990972,0.42224693,1.7865424,7,1,1,44000,21.90053323,43.80106646,
226,-0.31825119,-0.76071405,-0.1697229,0.53965217,0.76521683,0.89475447,1.3522286,19,1,0,160000,33.67780602,67.35561204,
227,-0.23328075,0.5119943,0.12986968,0.81644094,2.4999385,1.0209994,1.0704219,8,1,0,25000,18.13915839,36.27831679,
228,-0.89488208,0.096584827,-0.14127111,0.41218913,5.5883975,1.9217151,6.172935,7,1,0,7000,11.86687798,23.73375597,
229,0.28013286,-0.85814071,-0.37701634,0.2073134,4.9787936,0.64434618,5.922255,3,1,0,18000,16.2577821,32.51556421,
230,-0.80886137,0.11713668,-0.42249021,0.39182183,1.702863,0.81315303,0.7113418,1,1,0,1000,6.203504909,12.40700982,
231,-0.048564706,0.46253097,-0.60695428,0.64444786,5.1214347,2.936641,4.3103995,12,1,0,88000,27.59294282,55.18588564,
232,0.51786226,0.38422266,0.44803959,0.6192351,3.1535666,1.4016072,1.8769214,7,1,1,24000,17.89400458,35.78800916,
233,-0.51415181,-0.61194831,0.045581833,0.59924078,0.79610622,1.8521596,5.3352394,12,1,1,127000,31.18207683,62.36415365,
234,-0.6348204,-0.22513938,-0.25500211,0.69375008,0.69305313,1.4780327,0.011429526,5,1,1,17000,15.95095797,31.90191594,
235,0.83245271,-0.23807316,0.009853607,0.50024647,2.843343,2.0936017,3.4004521,9,1,1,77000,26.39170037,52.78340074,
236,-0.16437675,0.59422523,0.37018079,0.69486892,1.2897086,2.3796458,1.253885,7,1,0,3000,8.947002289,17.89400458,
237,0.8293708,0.10511366,-0.043974407,0.54695654,1.9851713,0.48991677,4.4589801,9,1,0,39000,21.03739683,42.07479367,
238,-0.41410235,0.12515618,-0.7859388,0.44176385,0.91045898,2.7839041,5.9883599,3,1,0,1000,6.203504909,12.40700982,
239,0.15832755,-0.87339169,0.38553214,0.25196105,0.14775087,0.82180786,4.5533433,9,1,0,17000,15.95095797,31.90191594,
240,-0.49877942,0.009869841,0.48684224,0.71701205,0.071252801,2.5261683,1.2130839,1,1,0,2000,7.815926418,15.63185284,
241,-0.75687057,0.21565847,0.077810064,0.61203265,0.47256523,0.48585802,4.9930754,3,1,0,2000,7.815926418,15.63185284,
242,0.018978857,0.37080228,0.90437734,0.21035004,3.3189819,0.76079088,0.27966642,12,1,1,69000,25.44408438,50.88816876,
243,0.84957027,-0.39922419,-0.081618927,0.33494586,2.9413226,2.4376545,3.8199019,14,1,1,166000,34.0936234,68.1872468,
244,-0.20258519,-0.632177,-0.53135341,0.52628422,5.3473954,1.4739116,2.8869262,7,1,0,100000,28.79411911,57.58823823,
245,-0.064536124,-0.6071651,0.032092266,0.7913,5.2905731,1.6299418,4.76158,7,1,0,21000,17.11499967,34.22999934,
246,0.28277862,-0.65726751,0.68456024,0.13933033,1.0070843,1.165839,5.3898225,45,1,0,1173000,65.42390576,130.8478115,
247,-0.43598372,0.89758968,-0.03952859,0.051850915,5.8159122,3.0111003,1.769991,6,1,1,39000,21.03739683,42.07479367,
248,-0.082112864,-0.56281978,0.82023191,0.060917828,6.2124448,1.2100393,3.3605988,24,1,1,264000,39.79590992,79.59181985,
249,-0.92008251,0.30213523,-0.03058137,0.24744129,3.92781,2.2976491,0.22137436,3,1,0,4000,9.847450218,19.69490044,
250,-0.045012817,0.38748077,0.65835088,0.64374423,2.6779647,2.5640979,4.4471216,6,1,0,27000,18.61051473,37.22102945,
251,0.28277862,-0.65726751,0.68456024,0.13933033,2.6144218,1.7621859,1.3497119,4,1,0,8000,12.40700982,24.81401964,
252,-0.51839966,0.33523339,0.081518501,0.78245449,4.8478441,1.0050341,0.35515004,1,1,0,1000,6.203504909,12.40700982,
253,-0.064837955,-0.74115092,-0.018745674,0.6679371,3.3968821,1.6873218,3.7968588,5,1,0,3000,8.947002289,17.89400458,
254,-0.25670987,0.3880198,-0.87834567,0.1097708,0.46014962,0.96783835,2.4327834,1,1,1,2000,7.815926418,15.63185284,
255,-0.85066742,0.29755548,-0.30906188,0.30381966,0.45746318,2.2450938,1.1304396,16,1,1,250000,39.07963209,78.15926418,
256,-0.16437675,0.59422523,0.37018079,0.69486892,5.4620233,2.4221385,1.4065096,1,1,0,2000,7.815926418,15.63185284,
257,-0.77787179,-0.25177443,0.24527861,0.5209257,0.83024454,0.84777707,2.6775961,12,1,0,74000,26.0444008,52.0888016,
258,0.3546963,0.67561722,0.51894897,0.38525832,4.2170086,2.4962058,5.8814945,1,1,0,1000,6.203504909,12.40700982,
259,0.44688731,0.71131372,0.5373311,0.074831665,2.833292,0.95311648,2.923671,14,1,0,96000,28.40496169,56.80992338,
260,0.13651332,0.63223469,0.65254092,0.3947579,2.8861964,1.4867522,4.2336745,1,1,0,1000,6.203504909,12.40700982,
261,-0.81585121,0.16682015,-0.51615036,0.20036623,0.80738956,1.2680757,3.8774717,8,1,0,23000,17.64194277,35.28388554,
262,-0.31762573,0.17202581,0.84593147,0.39232764,4.6502738,0.73914909,5.6430149,7,1,1,28000,18.83749459,37.67498919,
263,0.10504149,0.59232259,0.03990316,0.79782701,3.0278764,0.2757951,0.59872514,13,1,0,97000,28.50324954,57.00649908,
264,0.51937342,-0.83527166,0.16323903,0.076977164,3.736156,2.0468543,3.8446825,5,1,0,13000,14.58651628,29.17303256,
265,0.30944198,-0.17739131,-0.36400262,0.86039531,4.9229865,2.5455251,2.8988259,7,1,0,42000,21.56354836,43.12709671,
266,0.01878019,-0.48487321,0.71939898,0.49700138,4.3838029,0.67685831,4.4315662,18,1,0,197000,36.09601061,72.19202122,
267,-0.46420011,0.52343309,0.20904897,0.68325299,3.4836051,2.1215067,1.0305035,20,1,0,233000,38.17295414,76.34590828,
268,0.052199777,0.86528456,-0.46584585,0.17761029,5.8586807,2.097729,2.8375955,5,1,1,22000,17.38246474,34.76492949,
269,-0.93147683,-0.088854142,-0.34179112,0.087376237,1.4156173,2.4205055,1.2254117,13,1,1,123000,30.85120754,61.70241509,
270,-0.37435851,0.8613708,-0.226858,0.25774315,6.1844106,1.8321877,0.3047308,2,1,0,1000,6.203504909,12.40700982,
271,-0.78825623,-0.02512648,-0.61420774,0.027742852,4.1060166,0.62319678,5.5735331,8,1,0,29000,19.05913251,38.11826502,
272,0.67437369,-0.56685376,-0.45312974,0.13627313,3.89189,1.7666851,5.1184974,13,1,0,76000,26.2769524,52.5539048,
273,-0.045291182,0.37271318,-0.3900947,0.8407495,1.8855275,1.2080795,2.3703113,9,1,0,46000,22.22745506,44.45491011,
274,-0.28326002,-0.14702891,-0.18764506,0.92894334,1.8306365,0.96889895,2.7523558,18,1,0,151000,33.03412283,66.06824567,
275,0.55573934,-0.082127795,0.12441421,0.81788141,2.8439131,1.1930597,3.1373515,8,1,1,35000,20.29207591,40.58415183,
276,0.893776,-0.35297021,-0.14151847,0.23780051,3.6496298,2.1855574,5.8812685,8,1,0,26000,18.3778589,36.75571781,
277,-0.22927314,0.29655194,0.11879778,0.91944432,2.8845012,1.3231009,3.1341767,5,1,0,8000,12.40700982,24.81401964,
278,0.46776628,-0.16149549,0.032608502,0.86836082,2.7716231,1.0353466,3.4364939,2,1,1,12000,14.20248085,28.40496169,
279,-0.072486147,-0.70087481,-0.42737651,0.56645346,2.1141012,1.5637559,5.4618058,8,1,1,72000,25.80762041,51.61524083,
280,0.28101119,0.24828427,-0.20770538,0.90346336,4.0912108,0.76875722,2.6439195,4,1,1,17000,15.95095797,31.90191594,
281,0.24575952,0.34832609,0.17280845,0.88792366,1.2121929,2.9305363,4.4197493,15,1,0,97000,28.50324954,57.00649908,
282,0.8293708,0.10511366,-0.043974407,0.54695654,0.69150406,2.3308673,1.4617128,3,1,0,8000,12.40700982,24.81401964,
283,0.19907336,0.62183148,-0.48679152,0.58028394,5.1005645,1.4228666,2.5786324,1,1,1,5000,10.60784418,21.21568836,
284,-0.14039303,0.89900416,0.090205006,0.40490055,3.1958883,1.5103042,4.877419,2,1,0,1000,6.203504909,12.40700982,
285,-0.60157281,-0.27979201,-0.6470536,0.37569702,1.4800837,1.4508557,0.6094026,30,1,1,720000,55.60083269,111.2016654,
286,-0.038917728,-0.94517189,-0.31199253,0.088295765,4.1466413,0.93049258,3.8146942,1,1,0,11000,13.79647141,27.59294282,
287,-0.46109214,-0.024085421,0.76824528,0.44341075,4.3953214,1.3679738,2.540509,3,1,0,6000,11.27251652,22.54503304,
288,0.09095183,-0.746584,-0.2275449,0.6185171,2.0445437,1.7024964,4.9436831,40,1,1,1882000,76.59087009,153.1817402,
289,0.067649283,-0.054309256,-0.99240726,0.087189153,2.0398853,1.0943519,5.9436626,1,1,0,1000,6.203504909,12.40700982,
290,-0.24088083,-0.53246194,-0.4637987,0.66584641,3.8028698,1.2601808,2.7733405,1,1,0,1000,6.203504909,12.40700982,
291,0.56475103,0.61178547,0.23854658,0.49987021,3.5216908,1.9675764,1.870983,10,1,1,59000,24.15022238,48.30044475,
292,0.27186218,-0.75984454,0.58573955,0.075075708,0.20262776,2.4862325,2.6572461,11,1,0,91000,27.90300184,55.80600367,
293,0.70813507,0.34794006,-0.53599167,0.30032536,4.6583605,1.8183522,3.7449579,74,1,1,3622000,95.26936684,190.5387337,
294,0.54040706,-0.11251252,-0.66081417,0.50855261,4.2701449,1.0453285,6.0985842,17,1,0,129000,31.34491047,62.68982093,
295,-0.20194988,0.17650023,0.93587309,0.22848491,4.2335935,0.54306692,5.6700978,6,1,1,71000,25.68758324,51.37516647,
296,-0.014090312,-0.42370054,-0.38345221,0.82051438,5.5553555,0.62714422,4.6071444,5,1,0,3000,8.947002289,17.89400458,
297,-0.75687057,0.21565847,0.077810064,0.61203265,4.7916603,0.61935288,4.3899741,16,1,0,52000,23.15465128,46.30930257,
298,-0.31079939,-0.14113908,-0.92782199,0.15043198,1.4653689,1.2125401,0.74160719,5,1,0,6000,11.27251652,22.54503304,
299,0.44265223,-0.13417135,0.8534857,0.24004,1.5506551,0.96171516,2.1392663,4,1,1,9000,12.90381021,25.80762041,
300,0.36379227,0.88914108,0.18015851,0.2112492,3.9044619,2.4447258,5.6948013,3,1,0,2000,7.815926418,15.63185284,
301,0.010146572,0.16579291,0.95491934,0.24604614,1.7565098,0.70982432,5.3503046,17,1,0,144000,32.51556421,65.03112842,
302,-0.013707255,-0.91189116,0.16292511,0.37645996,1.1473222,2.2962389,4.3189759,7,1,1,175000,34.69896172,69.39792344,
303,0.39050201,-0.27943558,-0.01101295,0.87709898,2.5330417,1.0017275,3.7752542,9,1,1,54000,23.44777925,46.89555851,
304,-0.016099259,0.25910759,-0.76088011,0.59469789,0.97769302,1.9418194,0.69234031,9,1,0,32000,19.69490044,39.38980087,
305,-0.20031229,0.71878994,0.078345872,0.66111875,1.4847775,0.26785687,3.9183025,11,1,0,16000,15.63185284,31.26370567,
306,0.29140937,-0.31717581,-0.45883387,0.77714318,4.3347182,0.97663701,4.3402319,1,1,0,9000,12.90381021,25.80762041,
307,0.59531689,0.53200865,0.56582886,0.20591834,5.2470975,1.5412351,2.0767136,3,1,0,2000,7.815926418,15.63185284,
308,-0.1192151,-0.57063651,-0.78266156,0.21818012,5.0429392,0.89409584,6.2729259,12,1,0,55000,23.59163426,47.18326852,
309,0.78378451,-0.37049606,-0.04334278,0.4965238,4.6751399,0.32369807,2.9376204,8,1,0,32000,19.69490044,39.38980087,
310,0.40275761,-0.72519171,0.27044186,0.48861489,4.9242611,1.6295501,0.21989623,3,1,0,2000,7.815926418,15.63185284,
311,-0.32323501,-0.87495768,-0.36028358,0.012804606,2.7521894,2.4039612,0.31835252,13,1,1,105000,29.26623777,58.53247553,
312,-0.39615414,0.7730419,-0.30724019,0.38867918,4.1150484,1.2924011,2.0048189,14,1,0,82000,26.95101222,53.90202445,
313,0.026005322,0.12609276,-0.81435704,0.56590372,5.4631391,2.7513542,0.25655982,1,1,0,1000,6.203504909,12.40700982,
314,-0.59599334,-0.016672105,-0.48384932,0.64062774,0.98171926,1.3907319,0.064177886,4,1,0,5000,10.60784418,21.21568836,
315,-0.098563261,0.93590212,0.062974356,0.33227509,1.8995914,1.0777317,2.3216989,2,1,0,1000,6.203504909,12.40700982,
316,0.19677331,0.34126931,0.82190382,0.41144821,0.87052429,2.5361984,1.361755,7,1,0,10000,13.36504618,26.73009235,
317,-0.28163823,-0.43002978,0.60498065,0.60807294,2.9618628,2.1088169,1.0048003,47,1,0,672000,54.33673697,108.6734739,
318,0.71927291,-0.65360576,-0.16711754,0.16588449,5.8165555,1.9567803,3.6273136,22,1,0,99000,28.69781699,57.39563399,
319,0.3546963,0.67561722,0.51894897,0.38525832,5.2016692,1.1372243,5.4202852,12,1,0,63000,24.68410092,49.36820184,
320,0.43482119,0.017402062,0.5550862,0.70887727,2.5172729,0.90045255,2.4372733,6,1,1,33000,19.89795496,39.79590992,
321,-0.66931784,-0.41275918,-0.22549428,0.57514858,5.40309,2.2357602,5.261404,3,1,0,1000,6.203504909,12.40700982,
322,0.33910176,-0.78724915,0.22539018,0.46308532,0.17138731,1.6053263,3.5648625,4,1,0,2000,7.815926418,15.63185284,
323,0.25685754,0.14568198,-0.039618347,0.95458442,5.3734694,1.9234375,5.4222507,3,1,0,4000,9.847450218,19.69490044,
324,0.16261752,-0.95862728,0.15739903,0.17266974,5.5503688,2.0397615,4.77704,7,1,0,34000,20.09694771,40.19389542,
325,-0.1712268,-0.83602184,0.31520021,0.41520801,1.5745765,2.1678402,3.8430667,10,1,0,28000,18.83749459,37.67498919,
326,0.041964561,0.76508182,-0.4595134,0.44915056,6.1117306,2.4319117,5.1942778,10,1,0,47000,22.3873703,44.77474061,
327,-0.40570247,-0.42319444,0.33479261,0.73771662,5.0765338,0.79901111,5.8113284,10,1,0,26000,18.3778589,36.75571781,
328,0.52328897,-0.71771508,0.45891768,0.021172011,0.95039886,2.7912366,4.2413597,8,1,0,11000,13.79647141,27.59294282,
329,0.56684315,-0.45575044,0.25924107,0.63543248,2.5306902,1.0328498,4.3325462,8,1,0,12000,14.20248085,28.40496169,
330,0.77618748,0.31311604,-0.47826618,0.26599398,2.3408396,2.3487158,3.1319506,10,1,0,24000,17.89400458,35.78800916,
331,-0.12818028,-0.25650015,-0.32908934,0.89970976,3.2081401,0.51061559,4.3007436,4,1,0,3000,8.947002289,17.89400458,
332,0.24548696,0.11196993,-0.018229399,0.96273911,5.0827065,0.62842679,2.184726,5,1,0,11000,13.79647141,27.59294282,
333,0.66612375,-0.10818163,-0.23232602,0.70042884,3.3008654,1.481526,3.6228635,2,1,1,8000,12.40700982,24.81401964,
334,-0.68074912,0.003103584,0.11492162,0.7234391,3.5882902,2.1907382,1.6479805,7,1,0,30000,19.2757321,38.55146421,
335,0.70902908,-0.021173093,0.43799651,0.55225772,2.4412189,1.5771374,2.5009253,5,1,1,17000,15.95095797,31.90191594,
336,-0.34819782,-0.50779104,0.77523774,0.14111343,3.9044619,2.4447258,5.6948013,3,1,0,2000,7.815926418,15.63185284,
337,0.41095799,-0.10234889,-0.73557281,0.5287447,1.7164201,2.3732302,2.9594789,24,1,0,331000,42.91210263,85.82420526,
338,-0.032792374,-0.99389625,0.033695605,0.099797435,5.5458741,2.3442211,4.7504702,11,1,0,66000,25.06985231,50.13970461,
339,0.8672992,0.35370705,0.34370416,0.067460008,5.0701957,1.1735636,3.5620332,20,1,0,118000,30.42737353,60.85474706,
340,-0.17141956,-0.12225949,0.38424283,0.8989023,2.5799699,1.126671,0.69070631,1,1,0,1000,6.203504909,12.40700982,
341,-0.38976046,0.13429889,-0.90703422,0.085670918,1.1447968,0.84984285,1.8084513,7,1,1,19000,16.55344273,33.10688545,
342,-0.26852149,0.52703649,0.61216986,0.52476352,4.321476,1.2658337,0.23745696,6,1,1,19000,16.55344273,33.10688545,
343,-0.89488208,0.096584827,-0.14127111,0.41218913,2.5938499,2.0586023,2.1478002,6,1,0,4000,9.847450218,19.69490044,
344,-0.0875495,0.67269176,0.57981157,0.45126426,0.85382748,0.83319741,4.502038,2,1,0,4000,9.847450218,19.69490044,
345,-0.047682587,-0.6022138,0.25124002,0.75626934,0.31506726,2.1680608,0.919173,3,1,0,1000,6.203504909,12.40700982,
346,0.47562966,0.54141152,0.006933371,0.69325459,0.33211324,0.56149542,1.511013,3,1,0,4000,9.847450218,19.69490044,
347,-0.16437675,0.59422523,0.37018079,0.69486892,5.4620233,2.4221385,1.4065096,2,1,0,1000,6.203504909,12.40700982,
348,-0.31885338,0.89148569,-0.31865972,0.045185473,5.9505205,1.6344512,0.83116871,9,1,0,15000,15.29915871,30.59831742,
349,-0.54259825,-0.18694912,-0.42143795,0.70215893,0.57688415,1.6303266,4.8868718,2,1,0,5000,10.60784418,21.21568836,
350,-0.40105569,-0.019143052,-0.85118848,0.3380326,1.2342639,2.1507487,1.728888,2,1,0,2000,7.815926418,15.63185284,
351,-0.66044772,-0.59395719,0.26539123,0.37495497,0.11650371,2.1870139,4.9348049,19,1,1,241000,38.60493371,77.20986743,
352,0.74965268,0.23306024,-0.60505271,0.13272148,3.9057336,0.88078958,1.9930156,5,1,0,6000,11.27251652,22.54503304,
353,-0.47974071,0.74346048,0.46509328,0.028347112,0.88231742,2.8226409,2.7283874,6,1,0,32000,19.69490044,39.38980087,
354,0.026005322,0.12609276,-0.81435704,0.56590372,0.14293768,1.7431501,2.2383578,26,1,0,347000,43.59268525,87.18537051,
355,0.82651615,0.33348611,0.25703582,0.37361848,2.922497,2.2002258,2.1554844,7,1,1,31000,19.4875703,38.9751406,
356,-0.51978409,0.81296599,-0.22439438,0.13622767,0.71992922,0.48056617,2.2360415,11,1,0,23000,17.64194277,35.28388554,
357,-0.50219846,0.20025174,-0.062118821,0.83895004,2.5171421,2.8173819,1.4964659,1,1,0,1000,6.203504909,12.40700982,
358,-0.33393654,0.13987805,0.71869189,0.59363502,4.3222585,1.6377835,5.1862721,9,1,0,65000,24.94259198,49.88518396,
359,0.47505584,0.60763389,0.62499315,0.12035998,2.6682894,1.7617487,0.85380119,8,1,1,75000,26.1611934,52.3223868,
360,-0.15689045,-0.68967289,0.67051136,0.22394477,3.9428525,2.1582749,0.38908416,2,1,0,3000,8.947002289,17.89400458,
361,0.044678088,-0.48027068,0.48516512,0.72935498,1.0765715,1.006658,4.0326443,7,1,1,40000,21.21568836,42.43137672,
362,-0.23964179,-0.92117,-0.23524904,0.19666098,2.1907926,2.5183065,5.8414011,7,1,1,72000,25.80762041,51.61524083,
363,-0.2310425,0.55927193,-0.18348503,0.77470475,5.3367081,1.2998239,1.4115967,6,1,1,21000,17.11499967,34.22999934,
364,0.74993527,0.20367242,-0.14803946,0.611718,1.5911708,1.726615,0.8978281,16,1,0,84000,27.16836848,54.33673697,
365,0.47129488,-0.44943756,-0.61307824,0.44723824,3.3204763,1.4184334,4.8438034,10,1,1,34000,20.09694771,40.19389542,
366,0.75121349,-0.3109096,0.23420872,0.53306645,2.3352096,1.8986089,3.1200323,9,1,1,29000,19.05913251,38.11826502,
367,0.56468207,0.10376792,-0.6293174,0.52376145,5.7656646,0.97333711,2.5440567,10,1,0,54000,23.44777925,46.89555851,
368,-0.80436015,-0.52870947,-0.27082101,0.011276266,2.1106761,2.5926135,0.94768995,8,1,1,56000,23.73375597,47.46751193,
369,-0.19979866,-0.53120506,-0.030200355,0.82279378,1.2477292,1.2070228,5.1088324,6,1,1,27000,18.61051473,37.22102945,
370,-0.58211547,0.31303599,0.59539068,0.45679319,4.8734236,1.444158,5.8602118,9,1,1,79000,26.61824965,53.23649931,
371,-0.388246,0.31574699,0.41597855,0.75929618,1.6415405,1.0678371,4.0474172,3,1,0,1000,6.203504909,12.40700982,
372,-0.40393186,0.39613676,0.12355703,0.8152597,5.3571191,1.2027112,0.6252445,7,1,1,82000,26.95101222,53.90202445,
373,0.33139992,0.39458683,-0.58888906,0.62264353,4.7713523,1.0826939,3.0269217,12,1,1,223000,37.61884158,75.23768316,
374,-0.92008251,0.30213523,-0.03058137,0.24744129,1.5575237,1.8172418,1.4937932,1,1,0,1000,6.203504909,12.40700982,
375,0.93736851,0.29781559,0.083120383,0.16042815,2.9711859,2.7782319,2.3559291,13,1,1,95000,28.3059889,56.6119778,
376,0.3532317,0.036005978,-0.26940268,0.89518327,2.955591,2.0450854,4.6733117,10,1,0,27000,18.61051473,37.22102945,
377,-0.010865133,0.09958946,0.51772553,0.84966123,4.2738056,0.20069745,0.9148742,9,1,1,49000,22.70052094,45.40104187,
378,0.15548369,0.14433013,-0.77868307,0.59046286,4.811821,0.42754295,3.3153937,16,1,1,210000,36.87314901,73.74629803,
379,-0.31825119,-0.76071405,-0.1697229,0.53965217,1.0979236,2.236526,2.4247541,4,1,0,16000,15.63185284,31.26370567,
380,0.3546963,0.67561722,0.51894897,0.38525832,5.144979,1.0990885,1.2070181,3,1,0,4000,9.847450218,19.69490044,
381,-0.67803627,-0.25766319,-0.62168109,0.29561645,1.49009,1.6230671,0.76377171,9,1,1,108000,29.54235066,59.08470131,
382,-0.74594277,0.59064806,0.070012733,0.29967058,3.5246305,2.388634,2.6734107,5,1,0,9000,12.90381021,25.80762041,
